open,high,low,close,volume
89.54,89.57,87.56,87.93,264527000
88.97,90.28,88.96,89.89,274781300
89.71,90.8,89.45,90.67,222020800
90.82,91.7,90.57,91.61,184445700
92.11,92.21,91.24,91.6,204855600
91.42,91.7,90.71,91.01,163056200
91.58,91.83,89.85,90.57,220149100
89.65,91.04,89.49,90.55,220070600
91.97,92.75,91.6,92.6,188263200
92.37,92.61,91.85,92.16,146657300
92.41,92.89,92.11,92.77,158171700
92.18,92.72,92.04,92.67,140473800
91.76,92.44,91.09,92.29,239728300
92.73,92.94,92.24,92.79,120800400
92.0,92.78,91.46,92.29,242916300
90.87,90.9,89.61,89.76,273406900
88.4,89.53,88.36,89.21,239542600
88.93,89.48,88.84,88.94,158698500
88.34,89.19,88.02,88.9,147895300
89.67,90.65,89.41,90.0,172270300
89.95,90.64,89.44,90.16,182922100
89.69,89.91,88.22,88.59,265847600
88.33,88.64,87.66,88.3,209714200
88.72,89.16,87.93,87.97,163490300
87.01,87.37,86.2,86.66,280677800
86.18,87.33,85.64,87.0,272234800
87.41,87.52,86.13,86.41,224439500
86.96,87.84,85.66,87.75,272649000
87.52,87.79,86.47,86.48,167238600
86.16,87.03,85.81,86.48,273933100
87.65,89.19,87.59,89.07,256828100
89.28,89.91,89.09,89.9,156112200
90.78,91.15,90.29,91.06,212197300
90.64,90.75,89.96,90.04,141973700
90.22,91.03,90.18,90.67,149924400
91.69,91.71,90.84,91.09,147017900
91.25,91.65,91.05,91.55,127819000
92.45,92.75,92.08,92.57,178503500
92.39,93.03,92.04,92.51,209823600
92.24,92.97,91.96,92.86,168608400
92.57,92.89,92.26,92.84,199962900
93.33,93.42,92.62,92.87,195836900
93.19,94.5,92.9,94.29,214555200
94.37,94.81,93.71,94.1,268389100
93.95,94.48,93.37,93.64,191322400
92.87,93.85,92.62,92.88,202354300
93.91,94.86,93.83,94.79,209671800
94.83,94.94,94.25,94.34,128761800
94.46,94.98,93.44,94.67,209207500
94.43,94.87,94.13,94.51,179665800
94.98,95.6,93.78,94.23,287106700
94.94,95.04,94.06,94.62,174638700
94.42,94.82,93.44,93.91,166153200
94.78,96.03,94.67,95.8,229634100
95.79,96.04,95.41,95.79,148626600
96.18,96.21,95.1,95.68,164860000
95.81,96.48,95.45,96.21,177760100
96.36,96.57,95.98,96.31,103098300
95.99,96.88,95.48,96.6,182210000
97.14,97.87,96.91,97.35,194347200
97.26,97.43,96.36,96.97,217764300
97.65,97.71,96.4,97.17,243705000
97.21,97.97,96.85,97.65,141204800
96.75,97.3,95.79,96.37,280604700
96.55,97.78,96.49,97.31,200051800
97.75,98.32,96.77,97.53,221585500
97.68,97.86,97.42,97.71,108212400
98.36,98.87,97.92,98.0,151145700
97.5,98.11,97.31,98.01,158982900
97.33,97.84,96.81,97.73,190024000
98.3,98.34,97.28,97.75,168576000
97.65,98.01,97.48,97.82,144305500
98.3,98.87,97.3,97.86,174074800
98.59,98.87,98.33,98.63,158345900
98.81,99.09,97.79,99.03,226702800
100.13,100.99,99.05,100.94,215039400
101.0,101.48,100.87,101.32,180654100
101.0,101.29,100.67,101.13,156107100
101.4,101.51,100.0,100.4,186621600
100.38,100.85,99.62,100.81,221387400
99.94,100.57,99.63,100.43,158017600
99.75,100.19,98.78,99.24,239068800
99.55,99.94,99.06,99.1,163940800
98.49,98.65,97.08,97.55,299566200
97.59,98.01,97.3,97.6,172308900
98.54,99.39,98.53,99.04,197723700
98.99,99.35,98.45,99.31,156852900
98.82,99.27,98.06,99.23,181361000
98.06,98.26,97.41,97.79,222309000
98.41,99.26,98.39,99.24,140046100
98.38,98.91,98.08,98.08,76007800
97.83,98.64,97.21,98.38,223642300
97.4,98.39,97.26,97.82,233930700
99.24,100.1,99.23,99.91,221037200
100.06,101.26,100.0,101.19,191213600
100.84,101.57,100.81,101.46,151288900
101.24,101.58,101.14,101.35,103050500
102.32,102.38,101.35,101.41,206581000
101.53,101.86,101.06,101.78,138019200
102.35,102.39,101.67,102.18,123705100
102.49,102.87,102.15,102.77,117571700
103.24,103.36,102.8,102.84,133812700
102.99,103.39,102.61,102.93,147249600
102.74,103.14,102.28,102.46,160823100
102.52,103.13,102.17,103.05,185035200
102.98,103.29,102.76,103.16,141075300
103.44,103.66,102.9,103.41,119085500
103.73,104.13,103.63,104.07,94965500
104.14,104.42,104.08,104.39,78878100
104.27,104.39,103.98,104.24,70053700
103.85,104.38,103.78,104.28,58126000
104.49,104.53,104.16,104.43,55309100
104.56,104.74,104.49,104.51,58033100
104.41,104.68,104.18,104.34,76616900
104.18,104.46,104.02,104.36,91218900
105.16,105.9,104.32,105.44,138725200
105.68,105.71,104.73,105.39,137409700
105.05,106.0,104.95,105.93,133975300
105.97,106.09,105.41,105.73,122519000
105.87,106.04,104.7,105.52,156034600
105.05,105.53,104.74,105.39,122401700
105.77,106.02,105.36,105.76,110287000
106.41,106.83,105.78,106.71,107929200
106.75,106.8,106.27,106.54,129048400
106.39,107.34,106.32,107.31,117677900
107.21,107.59,107.09,107.49,114401300
107.4,107.51,106.16,106.44,151958400
106.2,106.56,105.51,106.3,175745700
106.96,107.2,106.42,106.54,151462900
106.47,107.27,106.45,107.15,113715500
106.86,107.29,106.32,107.2,167552200
107.47,107.93,107.25,107.62,141281500
107.64,108.07,107.45,107.88,123302700
108.01,108.18,105.83,106.0,295637300
106.29,106.88,106.02,106.8,149249200
107.44,108.7,107.38,108.51,167194300
108.22,108.59,108.17,108.3,118323600
108.11,108.71,107.54,108.54,145886700
108.58,108.89,108.08,108.85,134634800
109.09,109.88,109.08,109.53,112439100
109.63,110.08,109.33,110.02,99072800
109.73,110.07,109.23,109.78,146436700
109.22,109.94,108.97,109.82,162708500
109.39,110.61,109.36,110.47,137710300
110.41,110.83,110.28,110.74,101690700
110.4,110.56,109.82,110.39,119575400
110.76,111.22,110.54,111.09,130183500
110.76,111.57,110.66,111.42,109810500
111.52,111.78,111.26,111.65,130002400
110.48,111.68,109.11,109.41,233116400
109.34,109.61,108.07,108.74,227584000
108.62,109.09,107.64,108.66,260431400
109.12,109.89,109.05,109.83,141686900
110.23,110.65,109.87,110.51,141585500
110.85,110.95,108.63,108.66,258565500
108.51,109.4,108.18,108.9,200277400
109.88,110.9,109.88,110.77,176480100
110.69,110.9,109.22,109.94,277202300
110.27,110.51,108.51,109.08,216790400
109.25,110.38,108.78,110.03,174615000
109.82,110.22,109.22,109.88,153806000
108.72,108.87,107.73,107.84,301291800
107.49,108.98,107.47,108.59,225621800
107.88,108.29,107.11,107.93,234974100
105.06,107.34,104.99,106.7,359585400
106.36,106.71,103.97,104.72,468670300
106.23,106.56,105.49,106.11,254303700
107.39,107.43,106.29,106.49,230435400
107.82,108.37,107.69,108.14,153992600
108.13,108.27,107.67,107.77,129538600
107.47,108.36,106.96,108.08,148603100
108.69,109.27,108.09,109.11,159129800
109.39,109.92,109.1,109.44,155642800
109.68,109.96,109.14,109.18,109762400
109.09,109.94,108.73,109.91,129798800
110.49,110.99,110.33,110.67,135835000
110.53,110.83,110.4,110.52,132537100
111.2,111.5,110.72,110.99,153850100
111.22,111.42,110.76,111.08,100768900
110.86,111.55,110.81,111.06,120791500
111.59,111.69,110.96,111.41,120411600
111.21,111.68,110.58,111.13,170731500
111.62,111.69,110.29,110.74,147945400
110.86,111.24,110.14,110.41,121385400
109.79,110.01,109.19,109.59,161187400
110.09,110.18,109.16,109.58,162059000
108.94,109.83,108.59,109.66,161220400
109.86,110.34,109.54,110.06,170006700
108.85,110.05,107.95,108.83,210759300
108.99,109.49,108.73,109.45,124258800
110.76,111.19,110.69,110.94,156133800
111.52,111.56,110.94,111.51,135935400
111.43,111.58,111.03,111.39,65757100
111.74,112.58,111.62,112.35,146600000
112.57,113.25,112.11,113.09,143031000
112.89,113.6,112.87,113.45,124791100
113.5,113.84,113.35,113.72,115094100
114.25,114.35,113.32,113.55,126278700
113.33,113.52,112.56,113.14,138375000
113.09,113.14,111.89,112.39,182678500
111.76,112.49,110.88,111.37,226900000
112.48,113.05,111.43,111.86,222787200
111.85,112.62,111.68,112.3,114104500
112.67,113.45,112.53,113.25,114806900
113.09,113.1,111.54,112.06,193564200
111.76,112.83,111.19,112.6,171550700
112.65,112.81,111.33,111.73,157444900
111.33,112.2,110.84,111.02,141675400
110.6,111.15,110.13,111.0,192686200
111.06,112.11,110.82,111.99,135217900
112.36,112.55,111.64,112.26,119489500
111.97,112.26,111.16,111.37,182594900
110.01,110.63,109.69,110.08,168700000
110.39,110.64,109.78,109.99,147199600
109.54,110.81,109.51,110.35,151050100
110.05,111.06,109.84,110.86,164850000
111.17,111.59,110.83,111.29,120921900
112.34,112.46,111.56,112.45,164731200
112.12,112.46,109.83,109.92,233094300
109.99,110.23,109.16,109.8,200466800
108.49,109.54,108.43,108.71,234690200
108.44,108.66,107.42,107.56,179951200
108.11,108.42,107.4,107.49,161660500
107.33,107.69,106.84,107.04,198696400
107.34,108.3,107.08,107.86,160964400
107.4,107.47,106.08,106.36,238629400
106.6,106.89,105.9,106.44,207599800
107.42,108.17,107.38,107.79,160570400
106.89,107.78,105.59,105.88,300958000
105.91,106.67,105.29,106.11,308032800
107.16,107.17,106.07,106.43,233284900
106.07,107.2,106.03,106.97,159479000
107.52,108.65,107.01,108.44,193157300
108.1,108.74,107.72,107.78,176703000
106.52,107.76,105.71,107.47,334286500
107.45,107.53,106.07,106.23,226129300
106.29,107.58,106.08,107.17,168904700
107.6,108.59,107.45,108.57,165556300
109.07,109.68,108.59,109.5,244295500
109.85,110.72,109.49,110.55,223322700
110.65,112.33,110.39,112.18,202385700
112.06,112.32,111.74,112.09,165936000
111.82,112.37,111.5,112.22,143331600
113.22,113.67,112.99,113.39,170464200
112.11,113.39,111.74,112.58,194100500
111.2,111.56,110.29,110.55,195918600
110.31,111.23,110.04,110.07,214675700
110.65,111.6,110.17,110.44,204062600
110.72,111.23,109.47,109.68,226111800
110.29,110.46,109.54,110.31,220012800
109.8,109.97,108.59,109.41,196872100
110.02,111.32,110.0,111.18,166554900
111.47,111.54,110.93,111.12,137145400
111.75,112.94,111.13,112.66,245246300
112.68,112.85,112.05,112.73,126019400
111.66,112.66,111.54,112.11,136653800
112.03,112.22,111.44,111.69,131278200
111.07,111.1,109.26,109.4,249020100
109.4,110.38,108.91,109.08,207939900
107.98,109.36,107.2,108.34,307038400
109.6,109.7,106.83,107.88,325790900
107.06,107.64,105.12,105.12,346653800
105.26,105.81,103.48,105.69,370830800
104.22,104.39,100.57,100.74,520721800
102.0,102.26,97.89,100.59,655619200
97.93,100.62,93.84,94.04,702263900
95.55,98.54,92.37,98.41,717828700
96.55,97.4,93.78,94.06,662607400
94.88,99.62,94.09,98.28,487979700
99.18,99.86,98.24,98.95,313731600
99.84,101.14,99.68,101.04,258810600
100.08,101.1,99.11,100.18,294095200
100.73,101.53,99.45,100.24,238201100
97.59,100.28,94.98,95.92,512956300
94.62,97.07,94.24,94.36,428281300
96.48,96.53,94.16,94.43,275090600
94.78,97.65,94.31,97.54,331136600
97.33,99.05,97.1,98.91,246869700
99.46,100.02,97.06,97.4,312365400
96.91,99.27,95.37,98.82,314495900
100.15,101.72,98.9,101.66,190977200
101.22,102.56,99.9,101.93,241315700
102.58,103.46,101.61,102.38,301828400
102.44,103.37,101.17,101.31,254585900
99.2,101.25,98.37,98.72,255517200
95.82,98.14,95.81,98.0,285130500
99.48,100.81,99.15,100.76,209803200
100.16,101.31,99.49,99.72,250568200
98.58,99.73,96.57,97.1,380195100
95.89,97.81,95.54,97.73,305793500
98.05,99.0,97.35,98.63,272514700
99.13,101.19,97.77,99.99,319389500
101.07,101.75,100.02,101.72,326777200
102.13,102.7,101.31,102.32,284528300
100.65,101.82,99.96,101.3,241517000
101.73,102.72,101.05,101.18,218932200
101.23,101.55,98.04,98.2,316251300
95.36,96.17,93.72,95.03,513911300
94.4,96.12,94.32,95.6,307242500
96.5,98.01,95.13,97.88,260673700
99.8,100.67,98.38,98.97,311753900
99.17,99.77,96.81,96.95,286696800
98.56,99.05,95.93,97.72,298108900
96.37,97.21,95.21,95.27,288392300
94.72,95.95,92.46,92.56,365136800
91.23,94.79,90.46,94.59,459177500
94.83,96.6,93.95,96.34,284108000
96.29,98.23,95.58,98.09,257800800
98.66,98.73,96.88,97.43,312657900
99.09,100.73,99.08,100.69,230666300
100.09,101.07,99.99,100.79,209088000
101.55,102.84,101.32,101.67,281544900
101.07,101.77,100.3,101.47,212538800
102.65,103.23,102.08,103.21,211397600
102.72,103.19,100.98,101.23,202311600
101.16,103.99,100.37,103.21,318857900
103.05,103.63,101.64,101.99,226601300
102.25,102.81,100.89,102.44,262075600
103.64,104.51,103.33,104.38,278999400
104.55,105.92,104.46,105.66,203215600
105.16,105.21,103.38,103.61,268596800
104.7,105.06,102.9,104.66,289053800
107.47,108.97,106.61,108.31,393220200
107.78,108.49,107.61,108.28,225906500
107.07,108.3,105.52,105.67,228146700
102.75,104.0,102.32,102.73,416565800
104.27,104.75,103.39,104.4,244717600
105.48,106.51,104.07,106.3,291174800
105.44,105.84,104.42,105.66,249401600
105.58,106.42,104.58,106.31,196617200
106.87,107.79,105.85,107.68,224426300
105.16,105.92,103.45,103.7,337982000
105.07,105.2,103.58,104.68,231866500
105.95,106.93,105.92,106.65,189924400
106.25,107.31,105.18,105.64,159258300
105.39,106.72,105.02,106.16,184709400
105.09,106.38,104.33,104.48,235782500
104.28,104.54,102.08,102.82,331219600
103.15,103.36,102.28,102.71,215580400
101.21,101.34,99.9,100.75,229611600
100.54,101.13,99.8,100.36,216494900
99.42,100.36,98.14,98.14,224329100
97.99,99.1,97.84,97.96,99557000
100.65,101.19,100.05,100.8,210686000
101.08,101.88,100.71,101.08,199241500
103.98,105.44,101.04,105.24,324439500
105.12,105.79,104.77,105.23,176954800
106.19,106.51,105.07,105.13,221109700
106.8,107.09,105.62,106.28,225263900
106.27,107.03,105.89,106.31,178842100
105.96,107.15,105.23,106.71,237802500
106.01,106.24,104.11,104.37,240862800
104.84,106.4,104.75,106.14,209111400
105.21,105.23,103.7,104.59,215826100
105.13,105.73,103.1,103.61,245159800
103.2,103.59,102.28,102.51,238618800
103.59,103.74,102.72,102.88,199109200
103.57,104.18,102.78,103.03,220481400
103.43,103.65,101.71,101.93,183903000
103.53,105.19,102.0,105.01,225418100
105.01,105.38,104.01,105.22,194230900
105.61,106.26,105.27,106.15,119465400
106.49,107.13,106.27,107.1,92187200
106.91,107.46,106.82,107.18,86075700
107.2,107.22,105.69,105.77,119107100
106.12,106.98,105.8,106.87,123507200
106.78,107.05,106.34,106.34,95599000
108.26,108.78,107.98,108.04,193697900
107.78,108.3,107.37,108.21,127186500
107.62,108.66,107.13,108.49,173895000
108.63,108.65,107.86,108.22,148050000
108.46,108.61,107.96,108.48,99530200
109.64,109.86,109.27,109.42,115282000
109.08,109.62,108.9,109.48,111540700
109.79,109.9,108.92,109.74,118983700
109.0,109.35,108.22,109.17,179836200
110.22,110.43,109.22,109.6,132209200
109.57,110.87,109.38,110.81,163395200
111.19,111.49,110.83,111.39,126328900
111.21,111.81,110.94,111.81,138230200
111.43,112.06,110.99,111.52,129295800
110.83,111.43,110.66,111.39,103083300
111.22,112.59,110.79,112.32,198613200
112.82,113.04,111.31,111.75,184880500
111.21,111.89,111.13,111.7,135259100
110.59,111.38,110.21,111.32,147311800
111.87,112.0,110.73,111.27,157212000
112.1,112.82,111.96,112.25,166234500
112.47,112.71,112.03,112.43,113090400
113.54,114.07,113.35,114.0,160598500
113.53,113.98,113.4,113.93,107694500
113.69,114.41,113.24,114.21,135528100
114.27,114.58,113.81,114.55,139361400
114.74,114.89,114.02,114.7,148602900
113.68,113.94,113.41,113.85,167907500
114.66,114.83,114.17,114.7,115841900
114.39,114.62,113.76,114.55,165329500
114.93,115.1,113.79,114.02,195195100
114.03,115.38,113.82,115.28,186567800
115.68,115.77,115.21,115.59,129869400
115.86,116.13,115.28,115.64,134042300
115.46,115.71,115.06,115.27,124455300
115.21,115.86,114.82,115.77,137704300
116.03,116.26,115.77,116.03,105539100
115.26,116.54,115.07,116.22,145728900
116.26,116.7,116.03,116.56,129355900
116.73,117.1,115.7,116.1,185934700
116.35,116.93,116.03,116.71,145023500
116.63,116.78,116.09,116.35,120638300
116.17,116.26,115.48,115.88,140765000
114.69,114.76,113.85,114.18,202129900
114.44,115.16,114.33,114.98,143692200
115.68,116.36,115.44,116.12,116968900
116.34,116.87,116.2,116.57,122836800
116.55,116.73,116.16,116.58,104003500
117.21,118.74,117.01,118.68,184090500
118.71,119.01,118.19,118.55,145163600
118.73,119.29,118.43,119.24,165118500
119.46,119.56,119.15,119.4,152893500
119.33,120.24,119.24,119.87,125291100
119.19,119.67,118.84,119.52,121729700
119.59,119.7,119.08,119.33,122388400
118.45,118.77,118.08,118.47,135216700
118.57,118.99,117.91,118.85,120521000
119.7,120.52,119.66,120.52,120164000
120.63,120.71,120.07,120.14,119868500
120.09,120.27,118.84,119.55,148562100
118.84,119.57,118.37,119.34,164963700
119.93,120.04,119.19,119.84,135486800
119.69,121.03,119.46,120.71,151741100
120.54,120.75,119.51,120.22,155806700
119.34,119.44,118.59,119.03,146896000
118.62,119.32,118.52,118.97,137439400
117.47,119.01,117.31,117.63,127555900
117.4,117.74,115.54,115.66,235360300
116.84,117.06,116.38,116.6,154133000
116.71,118.21,116.62,118.12,154321500
117.85,118.14,116.6,116.71,169246700
117.31,117.48,116.24,116.64,147825300
117.31,118.6,117.19,118.37,147877600
117.84,118.37,117.77,117.97,123884200
117.98,118.43,116.66,117.21,198666700
117.73,118.15,117.34,117.4,143199600
116.2,116.52,115.69,116.42,171844900
116.52,117.16,116.43,116.86,137484200
118.0,118.51,117.9,118.46,150252200
118.2,119.42,118.14,119.29,136291600
119.64,119.82,118.98,119.48,130725000
119.24,119.33,118.71,119.04,115092200
118.97,120.56,118.83,119.78,138832200
119.08,119.54,118.69,119.42,121081000
119.44,119.53,118.29,118.51,143759700
117.89,118.55,116.53,116.6,193927300
116.18,117.07,116.14,116.68,127765900
115.98,116.4,114.83,116.21,213377700
114.98,116.26,114.46,115.52,220752500
116.32,116.47,115.5,115.76,150600000
115.04,116.49,114.99,115.41,153032400
114.31,115.41,113.97,114.14,163910000
114.06,114.73,113.3,113.48,207629300
113.99,114.51,113.02,113.05,207265500
113.07,113.21,111.31,111.37,247992900
111.8,112.0,110.26,110.42,319615900
110.77,112.36,110.6,112.31,177861100
112.6,113.39,111.78,112.51,197531200
111.7,112.73,110.63,112.57,204958400
112.88,113.06,111.85,112.79,167357600
112.75,113.06,112.15,112.43,135465600
113.33,113.98,111.63,113.79,152883500
112.82,113.78,111.91,112.14,162370400
112.09,112.72,110.93,111.89,196186000
110.14,111.91,109.07,109.07,253240900
109.27,109.57,108.2,109.02,202545800
108.81,110.01,108.75,109.85,164149400
110.61,112.37,110.58,112.31,184202800
113.59,113.64,112.15,112.38,184772700
112.09,113.3,111.74,113.28,143915400
114.19,114.26,111.73,111.84,169756100
112.16,113.2,111.63,113.12,181931800
112.79,113.5,112.02,112.4,172223900
112.63,114.04,112.32,113.59,230615500
114.1,114.86,113.86,114.75,169444500
114.27,115.26,114.02,114.98,131360900
115.56,116.56,114.95,116.09,137382600
116.1,116.43,114.86,115.9,206451800
116.04,116.16,113.2,113.3,205272200
113.89,114.39,113.45,114.17,130029200
112.97,113.01,111.94,112.34,146375700
112.67,113.25,112.01,112.91,141634000
113.28,114.15,112.9,113.92,108088000
113.17,113.77,112.31,113.6,169242100
115.66,116.58,115.36,116.43,212250900
116.75,116.9,115.93,116.78,129524500
116.75,117.64,116.64,117.55,80450000
117.11,117.88,116.59,117.02,126177500
115.89,116.15,115.36,115.91,151192100
115.81,115.98,115.23,115.76,103780500
116.35,116.54,114.36,114.75,167884800
114.81,115.15,114.1,114.77,141733400
114.1,114.83,113.44,114.21,143583200
114.51,116.25,114.5,116.13,129642600
115.87,116.2,115.4,115.86,97525200
116.32,116.89,115.1,116.65,138860300
116.38,117.75,116.31,117.52,113349700
117.76,118.21,117.38,117.82,129847300
117.16,117.34,116.62,116.75,142904500
115.04,116.67,114.5,115.57,145210900
115.65,115.7,113.8,114.57,173301200
114.81,115.11,113.99,114.6,129122300
116.25,116.74,115.71,116.49,156526500
117.11,118.97,116.46,118.64,236768900
118.5,119.2,118.29,118.64,106782000
118.47,118.8,117.81,117.81,120575900
118.65,118.68,117.54,117.7,138293800
116.81,117.69,115.99,116.89,199556600
118.53,119.46,116.93,119.21,157825000
119.53,119.91,119.39,119.44,86326200
119.92,120.55,119.79,120.04,109545100
119.64,120.32,119.6,120.19,89754700
120.01,120.53,119.89,120.29,90291700
119.8,120.53,119.6,120.48,99792700
120.28,120.48,119.8,120.42,79426900
120.87,120.95,120.08,120.44,102379400
120.31,120.78,120.24,120.58,71085900
120.75,121.61,120.45,121.47,112014200
121.67,121.73,121.36,121.63,90813700
121.46,121.67,121.13,121.64,78255700
121.94,122.41,121.01,121.27,105581100
120.96,121.52,120.68,121.32,133243500
121.02,121.03,120.14,120.33,111466400
120.03,121.33,119.95,121.06,99481200
121.38,121.55,120.91,121.08,68785900
120.78,121.34,120.6,120.96,75689600
121.07,121.38,120.72,121.06,65421300
120.54,120.57,119.93,120.19,96589900
120.87,121.32,120.07,120.76,151970400
120.66,121.02,119.88,120.65,120226200
120.7,121.02,120.31,120.54,100660300
121.27,123.0,121.26,122.99,158272500
123.2,123.52,123.09,123.47,107272100
123.35,123.56,122.73,122.77,86458500
122.85,123.5,122.81,123.11,88760000
123.52,123.66,123.1,123.52,87640900
123.5,125.79,123.18,125.4,225470200
125.65,126.7,125.55,125.96,169777000
125.7,125.92,125.22,125.53,119427800
125.32,125.59,125.11,125.43,98326600
125.57,125.9,125.25,125.5,128318300
124.92,125.57,124.58,125.51,154009800
126.12,126.14,125.4,125.45,108737500
124.83,125.55,124.74,125.26,95682000
125.53,125.77,123.9,123.93,133165200
123.91,123.94,122.94,123.24,146502200
123.75,124.68,123.42,124.4,111830300
123.92,124.33,123.38,123.82,150696100
124.29,125.3,123.85,124.15,135911200
124.64,124.83,123.7,124.28,113422200
124.61,125.08,123.96,124.78,121283100
125.26,125.86,125.08,125.68,124311600
126.35,126.56,125.31,125.69,124842100
125.22,125.67,124.97,125.26,78415400
125.16,125.26,123.97,124.02,148872900
124.0,124.12,123.06,123.23,124247500
124.09,124.27,123.27,123.3,123601500
123.38,123.8,122.62,122.89,124181900
123.18,124.04,122.79,123.91,107689100
124.5,125.26,124.41,125.17,108815500
125.26,125.84,125.07,125.74,128834100
125.41,126.01,124.99,125.41,148108500
125.18,125.19,123.03,123.32,185645200
123.11,123.56,122.37,123.34,125578600
122.01,122.18,121.12,121.63,192056300
122.07,122.21,121.09,121.28,120179400
122.14,122.37,120.9,121.64,134457400
121.52,121.99,120.74,121.57,146023500
122.0,122.15,120.99,121.57,103438500
121.82,122.99,121.71,122.84,100995600
123.57,123.6,121.62,121.75,137702200
121.57,122.27,121.21,122.0,98378500
122.37,123.43,122.24,122.95,107068100
121.83,121.85,119.6,120.16,264304500
120.15,120.76,118.63,118.72,181517300
118.36,119.92,118.3,118.82,201055300
119.19,119.38,118.65,118.92,97677500
118.29,119.76,118.14,118.5,123018300
118.87,119.06,116.64,116.91,191505000
116.95,117.39,116.26,116.71,178128400
116.88,117.52,115.85,117.28,239483900
118.6,119.67,117.32,119.66,151495800
119.47,119.91,118.75,119.71,119807400
119.81,120.04,119.57,119.93,81710800
120.52,121.61,120.44,121.57,65409200
120.96,121.58,120.57,121.31,100124400
121.19,121.6,120.61,120.69,128646200
120.2,121.73,119.55,121.66,177086500
122.12,122.56,121.58,122.23,151085900
122.25,122.49,121.83,122.25,136568300
122.81,122.92,121.56,121.65,124656300
121.64,122.01,121.15,121.48,127512200
121.58,122.26,120.72,121.7,147300500
121.58,122.16,121.4,122.11,103220600
122.58,122.72,121.84,122.48,108726400
122.31,122.82,122.25,122.53,98840700
123.04,123.94,122.98,123.36,152570400
123.85,124.32,123.25,123.42,145880100
123.35,123.7,122.36,122.67,135715000
122.4,122.62,122.02,122.21,137701700
122.53,123.72,122.5,123.65,143238200
123.85,125.14,123.67,125.02,177762800
125.16,125.2,124.05,124.1,150895400
124.17,124.83,123.83,124.81,168487000
123.14,124.8,122.94,123.68,245883800
123.41,123.48,123.16,123.29,53874600
123.55,123.61,122.43,122.78,106947700
122.81,123.06,121.19,122.61,167920600
121.81,122.49,121.15,121.29,148806700
120.97,123.48,120.86,123.35,243935200
125.69,126.59,125.36,126.51,192059000
126.45,126.78,125.88,126.22,144761800
126.43,126.98,126.17,126.78,116817700
126.33,126.55,125.96,126.43,110002500
126.21,126.38,125.57,126.07,121265100
126.34,126.73,126.14,126.39,90745600
127.09,127.4,126.43,127.39,130735400
127.36,127.45,126.98,127.38,113917300
127.23,127.38,126.83,127.3,89567200
126.71,127.5,126.63,127.38,93172600
127.12,127.56,126.98,127.37,104849500
127.93,128.55,127.45,128.19,133833500
128.16,128.61,127.69,128.47,169906000
128.47,129.17,128.17,129.17,111797300
129.17,129.49,128.93,129.38,104596100
129.18,130.04,129.06,129.41,146426400
129.82,130.14,129.38,130.14,147211600
130.17,130.21,129.5,129.98,113357700
129.72,130.66,129.64,130.49,105694400
130.48,130.74,129.86,129.98,137447700
129.83,130.25,129.57,129.66,108975800
130.48,131.15,130.26,130.99,131173000
130.2,131.02,129.43,129.52,159073600
130.22,131.2,130.17,130.83,113912400
130.37,131.01,130.28,130.93,138762800
130.97,131.09,129.8,130.75,162490000
130.98,131.56,130.98,131.48,103133700
131.43,131.57,131.12,131.45,73775000
131.46,131.91,131.32,131.67,65392700
131.94,132.18,131.41,131.78,82322600
131.38,132.06,131.24,131.9,80834300
132.03,132.16,131.26,131.75,215226500
131.97,132.76,131.79,132.74,95105400
132.64,132.68,131.01,131.08,160574800
130.75,131.15,129.87,130.28,183257000
130.92,131.56,130.35,131.56,106356600
132.2,132.4,129.05,129.05,245824800
129.68,130.09,128.82,129.94,186596200
129.83,131.94,129.71,131.58,150781900
131.57,132.41,131.14,131.32,126866000
130.87,131.95,130.28,131.75,170634800
131.45,132.45,131.24,132.45,99010200
133.09,133.99,133.07,133.64,121431900
134.11,134.18,133.52,133.82,94469900
133.99,134.23,133.84,134.06,86101400
134.65,134.81,133.96,134.63,123477800
134.53,135.15,134.36,135.14,83746800
135.05,135.2,134.43,134.84,105755800
134.91,135.22,134.45,135.03,92550900
135.39,135.81,135.04,135.75,126329900
135.59,135.75,135.12,135.57,138601100
134.27,135.41,134.15,134.82,126704300
135.11,135.29,133.62,134.51,167567300
135.3,135.68,135.07,135.45,113759300
134.64,135.41,134.07,134.29,128605000
134.72,135.37,134.61,135.37,111163600
135.73,135.95,134.28,134.81,151322300
135.36,135.92,135.21,135.88,86856600
135.07,135.93,134.85,135.88,99950600
135.8,136.46,135.5,136.3,102932800
136.23,136.51,135.43,135.76,99194100
136.25,136.77,136.04,136.43,101504300
136.51,136.61,134.69,135.05,154167400
135.22,135.87,134.93,135.6,131885000
133.94,135.15,133.78,134.99,159666000
135.08,135.91,134.63,135.9,86571200
136.15,136.87,135.7,136.37,101922200
136.74,138.22,136.7,138.04,135711100
138.07,138.95,137.93,138.49,110142500
138.05,138.36,137.39,138.15,116359900
137.46,137.57,134.94,134.95,217259000
135.97,137.02,135.64,136.95,147507800
135.97,136.0,134.22,134.94,226834800
135.17,135.21,133.59,134.1,167583200
134.41,135.33,134.08,135.27,149687600
135.53,136.19,134.63,135.87,106553500
136.55,137.4,135.87,137.27,166141300
137.31,137.72,137.06,137.35,96781200
137.75,138.56,137.55,137.91,131060600
137.75,137.98,137.22,137.67,95918800
138.04,138.89,137.82,138.59,88572800
138.56,138.96,137.99,138.92,116010700
